2023-11-13 09:05:46, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,91,0A,BD,0A,15,00,91,0A,BD,0A,00,00,00,00,00,00,00,00,91,0A,93,0A,79,02,D1,04,D2,04,67,03,08,0B,F3,04,
2023-11-13 09:05:56, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,90,0A,BF,0A,13,00,90,0A,BF,0A,00,00,00,00,00,00,00,00,90,0A,94,0A,7A,02,D1,04,D3,04,67,03,08,0B,F4,04,
2023-11-13 09:06:06, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,97,0A,C6,0A,15,00,97,0A,C6,0A,00,00,00,00,00,00,00,00,97,0A,99,0A,7A,02,D1,04,D3,04,69,03,08,0B,F4,04,
2023-11-13 09:06:16, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,95,0A,C3,0A,13,00,96,0A,C3,0A,00,00,00,00,00,00,00,00,95,0A,9B,0A,7A,02,D1,04,D2,04,69,03,08,0B,F4,04,
2023-11-13 09:06:26, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,95,0A,C4,0A,12,00,97,0A,C4,0A,00,00,00,00,00,00,00,00,95,0A,99,0A,7A,02,D2,04,D3,04,68,03,08,0B,F5,04,
2023-11-13 09:06:36, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,96,0A,C4,0A,13,00,97,0A,C4,0A,00,00,00,00,00,00,00,00,96,0A,97,0A,7A,02,D1,04,D2,04,6A,03,08,0B,F5,04,
2023-11-13 09:06:46, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,8E,0A,BE,0A,12,00,92,0A,BE,0A,00,00,00,00,00,00,00,00,8E,0A,96,0A,79,02,D2,04,D2,04,67,03,08,0B,24,00,
2023-11-13 09:06:56, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,90,0A,BD,0A,13,00,90,0A,BD,0A,00,00,00,00,00,00,00,00,90,0A,93,0A,7A,02,D1,04,D2,04,67,03,07,0B,26,00,
2023-11-13 09:07:06, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,97,0A,C4,0A,15,00,97,0A,C4,0A,00,00,00,00,00,00,00,00,97,0A,99,0A,7A,02,D1,04,D3,04,68,03,09,0B,2B,00,
2023-11-13 09:07:16, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,96,0A,C4,0A,13,00,97,0A,C4,0A,00,00,00,00,00,00,00,00,96,0A,97,0A,7A,02,D1,04,D3,04,69,03,08,0B,27,00,
2023-11-13 09:07:26, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,97,0A,C5,0A,14,00,97,0A,C5,0A,00,00,00,00,00,00,00,00,97,0A,9A,0A,7A,02,D1,04,D2,04,69,03,07,0B,28,00,
2023-11-13 09:07:36, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,96,0A,C3,0A,13,00,96,0A,C3,0A,00,00,00,00,00,00,00,00,97,0A,99,0A,7A,02,D2,04,D2,04,69,03,08,0B,27,00,
2023-11-13 09:07:47, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,96,0A,C3,0A,15,00,97,0A,C3,0A,00,00,00,00,00,00,00,00,96,0A,98,0A,7A,02,D2,04,D3,04,68,03,08,0B,2A,00,
2023-11-13 09:07:57, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,97,0A,C5,0A,14,00,97,0A,C5,0A,00,00,00,00,00,00,00,00,98,0A,9A,0A,7A,02,D2,04,D2,04,69,03,08,0B,28,00,
2023-11-13 09:08:07, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,97,0A,C5,0A,14,00,99,0A,C5,0A,00,00,00,00,00,00,00,00,97,0A,99,0A,7A,02,D2,04,D3,04,69,03,08,0B,28,00,
2023-11-13 09:08:17, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,95,0A,C4,0A,14,00,98,0A,C4,0A,00,00,00,00,00,00,00,00,95,0A,99,0A,7A,02,D1,04,D3,04,68,03,08,0B,28,00,
2023-11-13 09:08:27, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,96,0A,C5,0A,15,00,97,0A,C5,0A,00,00,00,00,00,00,00,00,96,0A,9B,0A,7B,02,D2,04,D2,04,69,03,08,0B,2B,00,
2023-11-13 09:08:37, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,97,0A,C5,0A,14,00,99,0A,C5,0A,00,00,00,00,00,00,00,00,97,0A,98,0A,7A,02,D1,04,D3,04,68,03,08,0B,28,00,
2023-11-13 09:08:47, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,92,0A,BF,0A,15,00,93,0A,BF,0A,00,00,00,00,00,00,00,00,96,0A,9B,0A,79,02,D1,04,D3,04,69,03,08,0B,2E,00,
2023-11-13 09:08:57, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,90,0A,BF,0A,15,00,90,0A,BF,0A,00,00,00,00,00,00,00,00,92,0A,95,0A,7A,02,D1,04,D2,04,68,03,07,0B,2B,00,
2023-11-13 09:09:07, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,97,0A,C4,0A,12,00,98,0A,C4,0A,00,00,00,00,00,00,00,00,97,0A,9B,0A,7A,02,D1,04,D3,04,66,03,08,0B,25,00,
2023-11-13 09:09:17, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,95,0A,C5,0A,13,00,98,0A,C5,0A,00,00,00,00,00,00,00,00,95,0A,99,0A,7A,02,D2,04,D3,04,68,03,08,0B,27,00,
2023-11-13 09:09:27, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,91,0A,C1,0A,13,00,92,0A,C1,0A,00,00,00,00,00,00,00,00,91,0A,93,0A,79,02,D1,04,D3,04,67,03,08,0B,26,00,
2023-11-13 09:09:37, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,90,0A,BE,0A,15,00,91,0A,BE,0A,00,00,00,00,00,00,00,00,90,0A,92,0A,7A,02,D2,04,D2,04,67,03,08,0B,2B,00,
2023-11-13 09:09:47, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,90,0A,BE,0A,11,00,91,0A,BE,0A,00,00,00,00,00,00,00,00,90,0A,91,0A,7A,02,D1,04,D3,04,67,03,08,0B,23,00,
2023-11-13 09:09:57, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,96,0A,C5,0A,12,00,96,0A,C5,0A,00,00,00,00,00,00,00,00,97,0A,99,0A,7A,02,D1,04,D2,04,67,03,08,0B,25,00,
2023-11-13 09:10:07, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,96,0A,C3,0A,13,00,96,0A,C3,0A,00,00,00,00,00,00,00,00,96,0A,99,0A,7A,02,D1,04,D2,04,68,03,07,0B,27,00,
2023-11-13 09:10:17, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,8F,0A,BD,0A,16,00,93,0A,BD,0A,00,00,00,00,00,00,00,00,8F,0A,91,0A,7A,02,D1,04,D2,04,69,03,07,0B,2D,00,
2023-11-13 09:10:27, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,94,0A,C3,0A,13,00,96,0A,C3,0A,00,00,00,00,00,00,00,00,94,0A,96,0A,7A,02,D1,04,D3,04,67,03,08,0B,27,00,
2023-11-13 09:10:37, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,8F,0A,BE,0A,14,00,8F,0A,BE,0A,00,00,00,00,00,00,00,00,92,0A,93,0A,7A,02,D1,04,D3,04,66,03,08,0B,29,00,
2023-11-13 09:10:47, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,90,0A,BF,0A,12,00,90,0A,BF,0A,00,00,00,00,00,00,00,00,91,0A,95,0A,7A,02,D1,04,D2,04,67,03,08,0B,24,00,
2023-11-13 09:10:57, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,97,0A,C3,0A,12,00,98,0A,C3,0A,00,00,00,00,00,00,00,00,97,0A,99,0A,79,02,D1,04,D2,04,67,03,07,0B,25,00,
2023-11-13 09:11:07, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,97,0A,C4,0A,15,00,97,0A,C4,0A,00,00,00,00,00,00,00,00,97,0A,99,0A,79,02,D1,04,D3,04,68,03,07,0B,2A,00,
2023-11-13 09:11:17, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,96,0A,C4,0A,12,00,96,0A,C4,0A,00,00,00,00,00,00,00,00,96,0A,9A,0A,79,02,D1,04,D3,04,67,03,08,0B,24,00,
2023-11-13 09:11:27, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,91,0A,BE,0A,14,00,91,0A,BE,0A,00,00,00,00,00,00,00,00,91,0A,93,0A,7A,02,D1,04,D2,04,69,03,07,0B,28,00,
2023-11-13 09:11:37, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,8F,0A,BE,0A,14,00,93,0A,BE,0A,00,00,00,00,00,00,00,00,8F,0A,92,0A,7A,02,D1,04,D1,04,68,03,08,0B,28,00,
2023-11-13 09:11:47, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,90,0A,BE,0A,15,00,92,0A,BE,0A,00,00,00,00,00,00,00,00,90,0A,94,0A,7B,02,D2,04,D3,04,68,03,08,0B,2B,00,
2023-11-13 09:11:57, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,95,0A,C4,0A,13,00,96,0A,C4,0A,00,00,00,00,00,00,00,00,95,0A,97,0A,79,02,D1,04,D2,04,68,03,08,0B,27,00,
2023-11-13 09:12:07, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,95,0A,C3,0A,14,00,96,0A,C3,0A,00,00,00,00,00,00,00,00,95,0A,98,0A,7A,02,D1,04,D2,04,69,03,08,0B,28,00,
2023-11-13 09:12:17, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,96,0A,C3,0A,13,00,96,0A,C3,0A,00,00,00,00,00,00,00,00,96,0A,98,0A,7A,02,D1,04,D2,04,69,03,07,0B,26,00,
2023-11-13 09:12:27, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,94,0A,C3,0A,14,00,96,0A,C3,0A,00,00,00,00,00,00,00,00,94,0A,99,0A,7A,02,D2,04,D3,04,67,03,08,0B,28,00,
2023-11-13 09:12:37, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,96,0A,C5,0A,13,00,96,0A,C5,0A,00,00,00,00,00,00,00,00,96,0A,98,0A,7A,02,D1,04,D4,04,67,03,08,0B,27,00,
2023-11-13 09:12:47, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,96,0A,C4,0A,13,00,96,0A,C4,0A,00,00,00,00,00,00,00,00,98,0A,98,0A,79,02,D2,04,D2,04,67,03,08,0B,27,00,
2023-11-13 09:12:57, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,96,0A,C5,0A,16,00,96,0A,C5,0A,00,00,00,00,00,00,00,00,97,0A,97,0A,7A,02,D1,04,D3,04,68,03,08,0B,2C,00,
2023-11-13 09:13:07, 55,1C,AA,0A,00,14,00,00,7F,0C,55,03,55,0C,DD,07,05,08,05,08,14,02,C8,54,C8,74,C8,40,55,08,2A,0C,11,00,AB,02,3C,0C,B4,0C,00,00,00,00,00,00,00,00,22,02,50,02,71,0C,16,0C,22,02,50,02,71,0C,16,0C,64,06,10,06,AA,06,01,FC,F8,C3,B9,21,00,00,00,00,00,00,00,00,00,00,40,22,00,00,03,00,00,00,92,0A,C1,0A,14,00,92,0A,C1,0A,00,00,00,00,00,00,00,00,92,0A,95,0A,7A,02,D1,04,D2,04,68,03,08,0B,F5,04,
